C38155|recurrent-disease
C4153|glycogen-rich-carcinoma
C4152|lipid-rich-carcinoma
C4137|solid-carcinoma
C62332|central-nervous-system-carcinoma
C4188|comedocarcinoma
C3680|cribriform-carcinoma
C27949|metaplastic-carcinoma
C2970|adenoid-cystic-carcinoma
C40295|bartholin-gland-adenoid-cystic-carcinoma
C6346|cervical-adenoid-cystic-cancer
C5342|esophageal-adenoid-cystic-cancer
C4540|lacrimal-gland-adenoid-cystic-carcinoma
C9462|laryngeal-throat-adenoid-cystic-cancer
C5666|lung-adenoid-cystic-cancer
C40261|vaginal-adenoid-cystic-cancer
C5818|pharyngeal-throat-adenoid-cystic-cancer
C6241|oropharyngeal-throat-adenoid-cystic-cancer
C6019|paranasal-sinus-adenoid-cystic-carcinoma
C6239|maxillary-sinus-adenoid-cystic-carcinoma
C6238|ethmoid-sinus-adenoid-cystic-carcinoma
C8179|oral-cavity-adenoid-cystic-cancer
C6251|anterior-tongue-adenoid-cystic-carcinoma
C8180|floor-of-mouth-adenoid-cystic-carcinoma
C6213|hard-palate-adenoid-cystic-carcinoma
C5991|posterior-tongue-adenoid-cystic-carcinoma
C8200|stage-i-oral-cavity-adenoid-cystic-cancer
C8204|stage-ii-oral-cavity-adenoid-cystic-cancer
C8208|stage-iii-oral-cavity-adenoid-cystic-cancer
C8212|stage-iv-oral-cavity-adenoid-cystic-cancer
C5863|stage-iva-oral-cavity-adenoid-cystic-cancer
C5864|stage-ivb-oral-cavity-adenoid-cystic-cancer
C5865|stage-ivc-oral-cavity-adenoid-cystic-cancer
C8026|salivary-gland-adenoid-cystic-cancer
C5936|minor-salivary-gland-adenoid-cystic-carcinoma
C5905|major-salivary-gland-adenoid-cystic-cancer
C5937|parotid-gland-adenoid-cystic-carcinoma
C5935|submandibular-gland-adenoid-cystic-carcinoma
C8993|ureter-cancer
C9356|regional-ureter-carcinoma
C6159|undifferentiated-ureter-carcinoma
C4121|basaloid-carcinoma
C7266|basaloid-large-cell-lung-carcinoma
C9061|penile-cancer
C118820|adult-penile-cancer
C90520|penile-cancer-by-ajcc-v6-stage
C3643,C89194,C140076|stage-0-penile-cancer
C7867,C89195,C140079|stage-i-penile-cancer
C7868,C89196,C140080|stage-ii-penile-cancer
C7869,C89197,C140084|stage-iii-penile-cancer
C8959,C89198,C140087|stage-iv-penile-cancer
C91234|penile-cancer-by-ajcc-v7-stage
C88104,C140085|stage-iiia-penile-cancer
C88105,C140086|stage-iiib-penile-cancer
C27784|metastatic-penile-carcinoma
C140075|penile-cancer-by-ajcc-v8-stage
C140078|stage-0a-penile-cancer
C140077|stage-0is-penile-cancer
C140081|stage-iia-penile-cancer
C140083|stage-iib-penile-cancer
C3917|vaginal-cancer
C40262|vaginal-adenoid-basal-cancer
C40260|vaginal-adenosquamous-cancer
C40264|undifferentiated-vaginal-cancer
C90347|vaginal-cancer-by-ajcc-v6-stage
C7856,C139658|stage-i-vaginal-cancer
C7857,C139661|stage-ii-vaginal-cancer
C7858,C139665|stage-iii-vaginal-cancer
C7597,C139667|stage-iv-vaginal-cancer
C7859,C139669|stage-iva-vaginal-cancer
C9355,C139670|stage-ivb-vaginal-cancer
C139657|vaginal-cancer-by-ajcc-v8-stage
C139659|stage-ia-vaginal-cancer
C139660|stage-ib-vaginal-cancer
C139662|stage-iia-vaginal-cancer
C139664|stage-iib-vaginal-cancer
C91204|vaginal-cancer-by-ajcc-v7-stage
C7682|carcinoma-in-a-polyp
C3692|undifferentiated-carcinoma
C96529|anal-canal-undifferentiated-carcinoma
C43556|appendix-undifferentiated-carcinoma
C5780|extrahepatic-bile-duct-undifferentiated-carcinoma
C45716|nut-carcinoma
C142781|thoracic-nut-carcinoma
C43538|undifferentiated-small-intestinal-cancer
C5476|undifferentiated-gastric-stomach-cancer
C96792|undifferentiated-liver-cancer
C6345|undifferentiated-cervical-cancer
C40156|endometrial-undifferentiated-carcinoma
C54294|undifferentiated-sinonasal-cancer
C27419|ampulla-of-vater-undifferentiated-carcinoma
C43591|undifferentiated-colorectal-cancer
C7100|undifferentiated-colon-cancer
C7974|undifferentiated-rectal-cancer
C8024|salivary-gland-undifferentiated-carcinoma
C35735|salivary-gland-large-cell-carcinoma
C5946|parotid-gland-undifferentiated-carcinoma
C5947|submandibular-gland-undifferentiated-carcinoma
C5954|minor-salivary-gland-undifferentiated-carcinoma
C54339|undifferentiated-laryngeal-throat-cancer
C54341|laryngeal-lymphoepithelial-carcinoma
C63622|undifferentiated-carcinoma-with-osteoclast-like-giant-cells
C3878|undifferentiated-anaplastic-thyroid-gland-cancer
C140999|thyroid-gland-undifferentiated-anaplastic-carcinoma-by-ajcc-v7-stage
C87552,C141001|undifferentiated-anaplastic-stage-iva-thyroid-gland-cancer
C87553,C141003|undifferentiated-anaplastic-stage-ivb-thyroid-gland-cancer
C87554,C141004|undifferentiated-anaplastic-stage-ivc-thyroid-gland-cancer
C141000|thyroid-gland-undifferentiated-anaplastic-carcinoma-by-ajcc-v8-stage
C4863|prostate-cancer
C90521|prostate-cancer-by-ajcc-v6-stage
C7555,C140164,C89232|stage-i-prostate-cancer
C7553,C140165,C89233|stage-ii-prostate-cancer
C7551,C140169,C89234|stage-iii-prostate-cancer
C9075,C140173,C89235|stage-iv-prostate-cancer
C7079|prostate-cancer-by-whitmore-jewett-stage
C7556|stage-a-prostate-cancer
C7554|stage-b-prostate-cancer
C7552|stage-c-prostate-cancer
C7099|stage-d-prostate-cancer
C138167|prostate-carcinoma-by-gene-expression-profile
C138170|basal-like-prostate-carcinoma
C138168|luminal-a-prostate-carcinoma
C138169|luminal-b-prostate-carcinoma
C140163|prostate-cancer-by-ajcc-v8-stage
C140166,C88106|stage-iia-prostate-cancer
C140167,C88107|stage-iib-prostate-cancer
C140168|stage-iic-prostate-cancer
C140170|stage-iiia-prostate-cancer
C140171|stage-iiib-prostate-cancer
C140172|stage-iiic-prostate-cancer
C140174|stage-iva-prostate-cancer
C140175|stage-ivb-prostate-cancer
C91233|prostate-cancer-by-ajcc-v7-stage
C8946|metastatic-prostate-cancer
C132881|metastatic-prostate-carcinoma-in-the-soft-tissue
C130234|castration-resistant-prostate-carcinoma
C136972|intermediate-atypical-prostate-carcinoma
C4912|bladder-cancer
C27474|superficial-bladder-cancer
C39842|bladder-urachal-cancer
C140416|bladder-cancer-by-ajcc-v8-stage
C140417|stage-0a-bladder-cancer
C140418|stage-0is-bladder-cancer
C140419,C7896|stage-i-bladder-cancer
C140420,C7897|stage-ii-bladder-cancer
C140421,C7898|stage-iii-bladder-cancer
C140422|stage-iiia-bladder-cancer
C140423|stage-iiib-bladder-cancer
C140424,C7900,C89366|stage-iv-bladder-cancer
C90344|bladder-cancer-by-ajcc-v6-stage
C7895|stage-0-bladder-cancer
C8899|stage-i-bladder-cancer-with-carcinoma-in-situ
C8901|stage-i-bladder-cancer-without-carcinoma-in-situ
C91202|bladder-cancer-by-ajcc-v7-stage
C7558|endometrial-cancer
C126769|endometrial-dedifferentiated-carcinoma
C114656|endometrial-adenosquamous-cancer
C3727|adenosquamous-carcinoma
C27418|ampulla-of-vater-adenosquamous-carcinoma
C40296|bartholin-gland-adenosquamous-carcinoma
C27421|esophageal-adenosquamous-cancer
C5778|extrahepatic-bile-duct-adenosquamous-carcinoma
C5474|gastric-stomach-adenosquamous-cancer
C54338|laryngeal-throat-adenosquamous-cancer
C118630|liver-adenosquamous-cancer
C5721|pancreatic-adenosquamous-cancer
C35737|salivary-gland-adenosquamous-carcinoma
C43535|small-intestinal-adenosquamous-cancer
C4519|cervical-adenosquamous-cancer
C40212|cervical-adenosquamous-carcinoma-glassy-cell-variant
C43589|colorectal-adenosquamous-cancer
C5491|colon-adenosquamous-cancer
C43594|rectal-adenosquamous-cancer
C9133|adenosquamous-lung-cancer
C6684|occult-adenosquamous-lung-carcinoma
C136492|adenosquamous-lung-carcinoma-by-ajcc-v7-stage
C8752|stage-iv-adenosquamous-lung-cancer
C8749|stage-i-adenosquamous-lung-cancer
C6668|stage-ia-adenosquamous-lung-cancer
C6669|stage-ib-adenosquamous-lung-cancer
C8750|stage-ii-adenosquamous-lung-cancer
C6667|stage-iia-adenosquamous-lung-cancer
C6670|stage-iib-adenosquamous-lung-cancer
C8751|stage-iii-adenosquamous-lung-cancer
C8951|stage-iiia-adenosquamous-lung-cancer
C8952|stage-iiib-adenosquamous-lung-cancer
C3780|large-cell-carcinoma
C4450|large-cell-lung-cancer
C6876|large-cell-lung-carcinoma-with-rhabdoid-phenotype
C6685|occult-large-cell-lung-carcinoma
C4451|large-cell-lung-carcinoma-clear-cell-variant
C136493|large-cell-lung-carcinoma-by-ajcc-v7-stage
C8756|stage-iv-large-cell-lung-cancer
C8755|stage-i-large-cell-lung-cancer
C6661|stage-ia-large-cell-lung-cancer
C6662|stage-ib-large-cell-lung-cancer
C6660|stage-ii-large-cell-lung-cancer
C6666|stage-iia-large-cell-lung-cancer
C6663|stage-iib-large-cell-lung-cancer
C9257|stage-iii-large-cell-lung-cancer
C6665|stage-iiia-large-cell-lung-cancer
C6664|stage-iiib-large-cell-lung-cancer
C4107|nasopharyngeal-type-undifferentiated-carcinoma
C45519|lymphoepithelioma-like-lung-carcinoma
C35736|salivary-gland-lymphoepithelial-carcinoma
C68610|undifferentiated-oropharyngeal-throat-cancer
C115086|stage-i-undifferentiated-oropharyngeal-throat-cancer
C115087|stage-ii-undifferentiated-oropharyngeal-throat-cancer
C115088|stage-iii-undifferentiated-oropharyngeal-throat-cancer
C115089|stage-iv-undifferentiated-oropharyngeal-throat-cancer
C115090|stage-iva-undifferentiated-oropharyngeal-throat-cancer
C115091|stage-ivb-undifferentiated-oropharyngeal-throat-cancer
C115092|stage-ivc-undifferentiated-oropharyngeal-throat-cancer
C9039|cervical-cancer
C40213|cervical-adenoid-basal-cancer
C7453|exocervical-cancer
C8577|infiltrating-cervical-cancer
C28327|endocervical-cancer
C90493|cervical-cancer-by-ajcc-v6-stage
C7803,C139743,C89551|stage-ii-cervical-cancer
C6319,C139744,C89552|stage-iia-cervical-cancer
C6320,C139748|stage-iib-cervical-cancer
C9205,C139749|stage-iii-cervical-cancer
C6322,C139750|stage-iiia-cervical-cancer
C6321,C139752|stage-iiib-cervical-cancer
C9206,C139753|stage-iv-cervical-cancer
C6323,C139754|stage-iva-cervical-cancer
C6324,C139755|stage-ivb-cervical-cancer
C9204,C139734|stage-i-cervical-cancer
C6313,C139735|stage-ia-cervical-cancer
C6314,C139736|stage-ia1-cervical-cancer
C6315,C139737|stage-ia2-cervical-cancer
C6316,C139738|stage-ib-cervical-cancer
C6317,C139739|stage-ib1-cervical-cancer
C6318,C139740|stage-ib2-cervical-cancer
C139733|cervical-cancer-by-ajcc-v8-stage
C139745,C95172|stage-iia1-cervical-cancer
C139746,C95173|stage-iia2-cervical-cancer
C91208|cervical-cancer-by-ajcc-v7-stage
C27825|mucin-producing-carcinoma
C3772|mucoepidermoid-carcinoma
C45544|lung-mucoepidermoid-cancer
C5862|extrahepatic-bile-duct-mucoepidermoid-carcinoma
C9463|laryngeal-throat-mucoepidermoid-cancer
C5343|esophageal-mucoepidermoid-cancer
C6091|lacrimal-gland-mucoepidermoid-carcinoma
C6018|paranasal-sinus-mucoepidermoid-carcinoma
C38762|thyroid-gland-mucoepidermoid-carcinoma
C38763|thyroid-gland-sclerosing-mucoepidermoid-carcinoma-with-eosinophilia
C8177|oral-cavity-mucoepidermoid-cancer
C6250|anterior-tongue-mucoepidermoid-carcinoma
C8178|floor-of-mouth-mucoepidermoid-carcinoma
C6214|hard-palate-mucoepidermoid-carcinoma
C5990|posterior-tongue-mucoepidermoid-carcinoma
C8199|stage-i-oral-cavity-mucoepidermoid-cancer
C8203|stage-ii-oral-cavity-mucoepidermoid-cancer
C8207|stage-iii-oral-cavity-mucoepidermoid-cancer
C8211|stage-iv-oral-cavity-mucoepidermoid-cancer
C5868|stage-iva-oral-cavity-mucoepidermoid-cancer
C5867|stage-ivb-oral-cavity-mucoepidermoid-cancer
C5866|stage-ivc-oral-cavity-mucoepidermoid-cancer
C5908|salivary-gland-mucoepidermoid-carcinoma
C5953|minor-salivary-gland-mucoepidermoid-carcinoma
C5906|major-salivary-gland-mucoepidermoid-cancer
C5938|parotid-gland-mucoepidermoid-carcinoma
C5939|submandibular-gland-mucoepidermoid-carcinoma
C9384|kidney-renal-cancer
C6194|carcinoma-of-the-collecting-ducts-of-bellini
C39807|mucinous-tubular-and-spindle-cell-carcinoma-of-the-kidney
C7572|kidney-medullary-carcinoma
C6142|renal-pelvis-cancer
C9481|primary-carcinoma
C4979|primary-carcinoma-unspecified-site
C40022|primary-peritoneal-cancer
C140003|primary-peritoneal-cancer-by-ajcc-v7-stage
C115098,C140012|stage-iv-primary-peritoneal-cancer
C115094,C140008|stage-iii-primary-peritoneal-cancer
C115095,C140009|stage-iiia-primary-peritoneal-cancer
C115096,C140010|stage-iiib-primary-peritoneal-cancer
C115097,C140011|stage-iiic-primary-peritoneal-cancer
C140004|primary-peritoneal-cancer-by-ajcc-v8-stage
C140005|stage-ii-primary-peritoneal-cancer
C140006|stage-iia-primary-peritoneal-cancer
C140007|stage-iib-primary-peritoneal-cancer
C140013|stage-iva-primary-peritoneal-cancer
C140014|stage-ivb-primary-peritoneal-cancer
C4866|vulvar-cancer
C9362|clitoral-cancer
C9363|labia-majora-cancer
C9364|labia-minora-cancer
C9055|bartholin-gland-cancer
C90345|vulvar-cancer-by-ajcc-v6-stage
C9051,C139622,C89451|stage-ii-vulvar-cancer
C9052,C139623,C89452|stage-iii-vulvar-cancer
C7854,C139619,C89447|stage-i-vulvar-cancer
C6328,C139620,C89448|stage-ia-vulvar-cancer
C6329,C139621,C89449|stage-ib-vulvar-cancer
C9053,C139627,C89453|stage-iv-vulvar-cancer
C6330,C139628,C89454|stage-iva-vulvar-cancer
C27247,C139630|stage-ivb-vulvar-cancer
C139618|vulvar-cancer-by-ajcc-v8-stage
C139624,C87003|stage-iiia-vulvar-cancer
C139625,C87004|stage-iiib-vulvar-cancer
C139626,C87005|stage-iiic-vulvar-cancer
C91203|vulvar-cancer-by-ajcc-v7-stage
C6079|eye-carcinoma
C6129|lacrimal-gland-carcinoma
C6078|eyelid-carcinoma
C140511|eyelid-carcinoma-by-ajcc-v7-stage
C88120|stage-0-eyelid-carcinoma-ajcc-v7
C88121|stage-ia-eyelid-carcinoma-ajcc-v7
C88122|stage-ib-eyelid-carcinoma-ajcc-v7
C88125|stage-ic-eyelid-carcinoma-ajcc-v7
C88127|stage-ii-eyelid-carcinoma-ajcc-v7
C88129|stage-iiia-eyelid-carcinoma-ajcc-v7
C88131|stage-iiib-eyelid-carcinoma-ajcc-v7
C88132|stage-iiic-eyelid-carcinoma-ajcc-v7
C88133|stage-iv-eyelid-carcinoma-ajcc-v7
C140513|eyelid-carcinoma-by-ajcc-v8-stage
C140515|stage-0-eyelid-carcinoma-ajcc-v8
C140525|stage-iv-eyelid-carcinoma-ajcc-v8
C140516|stage-i-eyelid-carcinoma-ajcc-v8
C140517|stage-ia-eyelid-carcinoma-ajcc-v8
C140518|stage-ib-eyelid-carcinoma-ajcc-v8
C140519|stage-ii-eyelid-carcinoma-ajcc-v8
C140520|stage-iia-eyelid-carcinoma-ajcc-v8
C140521|stage-iib-eyelid-carcinoma-ajcc-v8
C140522|stage-iii-eyelid-carcinoma-ajcc-v8
C140523|stage-iiia-eyelid-carcinoma-ajcc-v8
C140524|stage-iiib-eyelid-carcinoma-ajcc-v8
C4872|breast-cancer
C94774|early-stage-breast-cancer
C94772|multicentric-breast-cancer
C94770|multifocal-breast-cancer
C137674|occult-breast-carcinoma
C7566|sporadic-breast-cancer
C46073|unilateral-breast-cancer
C2918|female-breast-cancer
C3862|male-breast-cancer
C53553|breast-carcinoma-by-gene-expression-profile
C53558|basal-like-breast-carcinoma
C53556|her2-positive-breast-carcinoma
C53554|luminal-a-breast-cancer
C53555|luminal-b-breast-carcinoma
C53557|normal-breast-like-subtype-of-breast-carcinoma
C71732|triple-negative-breast-cancer
C28432|nipple-cancer
C27234|nipple-duct-carcinoma
C90513|breast-cancer-by-ajcc-v6-stage
C7767,C88375,C139556,C139535|stage-i-breast-cancer
C7768,C139569,C139538|stage-ii-breast-cancer
C5454,C139571,C139539|stage-iia-breast-cancer
C5455,C139572,C139540|stage-iib-breast-cancer
C7769,C88376,C139582,C139541|stage-iii-breast-cancer
C27828,C88377,C139585,C139544|stage-iiic-breast-cancer
C3995,C139587,C139545|stage-iv-breast-cancer
C91230|breast-cancer-by-ajcc-v7-stage
C85835,C139557,C139536|stage-ia-breast-cancer
C85836,C139558,C139537|stage-ib-breast-cancer
C7770,C139583,C139542|stage-iiia-breast-cancer
C7782,C139584,C139543|stage-iiib-breast-cancer
C139532|breast-cancer-by-ajcc-v8-stage
C139554|breast-cancer-by-ajcc-v8-prognostic-stage
C139533|breast-cancer-by-ajcc-v8-anatomic-stage
C65151|non-small-cell-carcinoma
C2926|non-small-cell-lung-cancer
C135017|non-squamous-non-small-cell-lung-carcinoma
C9038|occult-non-small-cell-lung-cancer
C136491|non-small-cell-lung-cancer-by-ajcc-v7-stage
C4012|stage-iv-non-small-cell-lung-cancer
C6671|stage-i-non-small-cell-lung-cancer
C5652|stage-ia-non-small-cell-lung-cancer
C5653|stage-ib-non-small-cell-lung-cancer
C7777|stage-ii-non-small-cell-lung-cancer
C5655|stage-iia-non-small-cell-lung-cancer
C5654|stage-iib-non-small-cell-lung-cancer
C7778|stage-iii-non-small-cell-lung-cancer
C9102|stage-iiia-non-small-cell-lung-cancer
C9103|stage-iiib-non-small-cell-lung-cancer
C4878|lung-cancer
C7454|lung-hilum-cancer
C35875|bronchogenic-lung-cancer
C7779|superior-sulcus-lung-carcinoma
C90519|lung-cancer-by-ajcc-v6-stage
C8772,C136470,C88888|stage-i-lung-cancer
C8954,C136475,C88889|stage-ii-lung-cancer
C8773,C136478,C88890|stage-iii-lung-cancer
C8774,C136482,C88891|stage-iv-lung-cancer
C136467|lung-cancer-by-ajcc-v8-stage
C136468,C5641|occult-lung-cancer
C136471|stage-ia1-lung-cancer
C136472|stage-ia2-lung-cancer
C136473|stage-ia3-lung-cancer
C136474,C5643|stage-ib-lung-cancer
C136476,C5644|stage-iia-lung-cancer
C136477,C5645|stage-iib-lung-cancer
C136479,C5646|stage-iiia-lung-cancer
C136480,C5647|stage-iiib-lung-cancer
C136481|stage-iiic-lung-cancer
C136483|stage-iva-lung-cancer
C136484|stage-ivb-lung-cancer
C91232|lung-cancer-by-ajcc-v7-stage
C5642|stage-ia-lung-cancer
C35850,C4013|head-and-neck-cancer
C54293|nasal-cavity-and-paranasal-sinus-cancer
C90528|nasal-cavity-and-paranasal-sinus-cancer-by-ajcc-v6-stage
C67557,C133079,C89117|stage-iv-nasal-cavity-and-paranasal-sinus-cancer
C87498|stage-0-nasal-cavity-and-paranasal-sinus-cancer
C4589|stage-0-nasal-cavity-cancer
C94768|stage-0-paranasal-sinus-cancer
C67554,C133076|stage-i-nasal-cavity-and-paranasal-sinus-cancer
C6013|stage-i-nasal-cavity-cancer
C6006|stage-i-paranasal-sinus-cancer
C67555,C133077|stage-ii-nasal-cavity-and-paranasal-sinus-cancer
C6012|stage-ii-nasal-cavity-cancer
C6007|stage-ii-paranasal-sinus-cancer
C67556,C133078|stage-iii-nasal-cavity-and-paranasal-sinus-cancer
C6011|stage-iii-nasal-cavity-cancer
C6008|stage-iii-paranasal-sinus-cancer
C9336|nasal-cavity-cancer
C27389|carcinoma-arising-in-nasal-papillomatosis
C6010|stage-iv-nasal-cavity-cancer
C133074|nasal-cavity-and-paranasal-sinus-cancer-by-ajcc-v8-stage
C133080,C87501|stage-iva-nasal-cavity-and-paranasal-sinus-cancer
C133081,C87502|stage-ivb-nasal-cavity-and-paranasal-sinus-cancer
C133082,C87503|stage-ivc-nasal-cavity-and-paranasal-sinus-cancer
C6014|paranasal-sinus-cancer
C9332|maxillary-sinus-carcinoma
C6009|stage-iv-paranasal-sinus-cancer
C6070|stage-iva-paranasal-sinus-cancer
C6071|stage-ivb-paranasal-sinus-cancer
C6072|stage-ivc-paranasal-sinus-cancer
C91255|nasal-cavity-and-paranasal-sinus-cancer-by-ajcc-v7-stage
C9272,C3811|salivary-gland-cancer
C118825|adult-salivary-gland-carcinoma
C62191|salivary-gland-clear-cell-carcinoma-not-otherwise-specified
C5957|minor-salivary-gland-carcinoma
C5907|major-salivary-gland-cancer
C8397|sublingual-gland-cancer
C6791|parotid-gland-cancer
C8396|submandibular-gland-cancer
C132778|major-salivary-gland-cancer-by-ajcc-v7-stage
C5895,C132781|stage-i-major-salivary-gland-cancer
C5896,C132785|stage-ii-major-salivary-gland-cancer
C5897,C132786|stage-iii-major-salivary-gland-cancer
C5898,C132787|stage-iv-major-salivary-gland-cancer
C5899|stage-iv-major-salivary-gland-cancer-with-metastasis
C5900|stage-iv-major-salivary-gland-cancer-without-metastasis
C35694,C132788|stage-iva-major-salivary-gland-cancer
C35695,C132789|stage-ivb-major-salivary-gland-cancer
C35696,C132790|stage-ivc-major-salivary-gland-cancer
C132779|major-salivary-gland-cancer-by-ajcc-v8-stage
C9315|lip-and-oral-cavity-cancer
C132728|lip-and-oral-cavity-cancer-by-ajcc-v8-stage
C132729,C8033|stage-i-lip-and-oral-cavity-cancer
C132730,C8034|stage-ii-lip-and-oral-cavity-cancer
C132731,C8035|stage-iii-lip-and-oral-cavity-cancer
C132732,C8036|stage-iv-lip-and-oral-cavity-cancer
C132733,C87301|stage-iva-lip-and-oral-cavity-cancer
C132734,C87302|stage-ivb-lip-and-oral-cavity-cancer
C132735,C87303|stage-ivc-lip-and-oral-cavity-cancer
C3490|lip-cancer
C5876|stage-i-lip-cancer
C5877|stage-ii-lip-cancer
C5878|stage-iii-lip-cancer
C5879|stage-iv-lip-cancer
C5880|stage-iva-lip-cancer
C5881|stage-ivb-lip-cancer
C5882|stage-ivc-lip-cancer
C132736|lip-and-oral-cavity-cancer-by-ajcc-v6-and-v7-stage
C5883|stage-i-oral-cavity-cancer
C5884|stage-ii-oral-cavity-cancer
C5885|stage-iii-oral-cavity-cancer
C5886|stage-iv-oral-cavity-cancer
C5887|stage-iva-oral-cavity-cancer
C5888|stage-ivb-oral-cavity-cancer
C5889|stage-ivc-oral-cavity-cancer
C8990|oral-cavity-cancer
C9319|floor-of-the-mouth-carcinoma
C8463|palate-carcinoma
C8395|soft-palate-cancer
C8394|hard-palate-carcinoma
C4824|tongue-cancer
C6249|anterior-tongue-carcinoma
C8407|posterior-tongue-carcinoma
C7721|gingival-carcinoma
C8393|lower-gingival-carcinoma
C8392|upper-gingival-carcinoma
